"Date","Symbol","Marketcapname","Sector"
"25-06-2026","VIJAYA","Midcap","Healthcare"
"25-06-2026","PAYTM","Largecap","I.T"
"25-06-2026","AUTOBEES","Smallcap","Indices"
"25-06-2026","AADHARHFC","Largecap","Financials"
"29-06-2026","BAJFINANCE","Largecap","Financials"
"29-06-2026","HINDZINC","Largecap","Metals & Mining"
"29-06-2026","TRENT","Largecap","Consumer Discretionary"
"29-06-2026","VEDL","Largecap","Metals & Mining"
"29-06-2026","BLISSGVS","Midcap","Healthcare"
"29-06-2026","PREMEXPLN","Smallcap","Aerospace & Defence"
"29-06-2026","CUPID","Largecap","FMCG"
"29-06-2026","MARICO","Largecap","FMCG"
"29-06-2026","NATIONALUM","Largecap","Metals & Mining"
"29-06-2026","INDSWFTLAB","Smallcap","Healthcare"
"29-06-2026","RAMCOSYS","Smallcap","I.T"
"29-06-2026","GPIL","Midcap","Metals & Mining"
"29-06-2026","GMRAIRPORT","Largecap","Miscellaneous"
"29-06-2026","MANAKCOAT","Smallcap","Metals & Mining"
"29-06-2026","BAJAJHCARE","Smallcap","Healthcare"
"29-06-2026","LAURUSLABS","Largecap","Healthcare"
"29-06-2026","SKMEGGPROD","Smallcap","FMCG"
"29-06-2026","NAM-INDIA","Largecap","Financials"
"29-06-2026","LIQUIDIETF","Smallcap","Indices"
"29-06-2026","LICI","Largecap","Financials"
"29-06-2026","GOLDETF","Smallcap","Indices"
"29-06-2026","LIQUID","Smallcap","Indices"
"29-06-2026","NUVAMA","Largecap","Financials"
"29-06-2026","BOROSCI","Smallcap","Building Materials"
"29-06-2026","ABDL","Midcap","FMCG"
"29-06-2026","BANSALWIRE","Midcap","Metals & Mining"
"29-06-2026","NORTHARC","Smallcap","Financials"
"30-06-2026","BALRAMCHIN","Midcap","FMCG"
"30-06-2026","CESC","Largecap","Power & Utilities"
"30-06-2026","TIRUMALCHM","Smallcap","Chemicals"
"30-06-2026","NESTLEIND","Largecap","FMCG"
"30-06-2026","SRF","Largecap","Chemicals"
"30-06-2026","NELCO","Smallcap","Telecom"
"30-06-2026","CANFINHOME","Midcap","Financials"
"30-06-2026","POONAWALLA","Largecap","Financials"
"30-06-2026","SHILPAMED","Midcap","Healthcare"
"30-06-2026","INDUSINDBK","Largecap","Bank"
"30-06-2026","WELENT","Midcap","Realty"
"30-06-2026","IIFL","Largecap","Financials"
"30-06-2026","PFOCUS","Largecap","Realty"
"30-06-2026","INDOTHAI","Smallcap","Financials"
"30-06-2026","SEIL","Smallcap","Services"
"30-06-2026","BDL","Largecap","Aerospace & Defence"
"30-06-2026","SANDHAR","Smallcap","Auto"
"30-06-2026","SETFGOLD","Smallcap","Indices"
"30-06-2026","LIQUIDIETF","Smallcap","Indices"
"30-06-2026","CAMS","Midcap","Financials"
"30-06-2026","VIJAYA","Midcap","Healthcare"
"30-06-2026","PARAS","Midcap","Aerospace & Defence"
"30-06-2026","SILVER","Smallcap","Indices"
"30-06-2026","LIQUID1","Smallcap","Indices"
"30-06-2026","DIVGIITTS","Smallcap","Auto"
"30-06-2026","LIQUID","Smallcap","Indices"
"30-06-2026","BANSALWIRE","Midcap","Metals & Mining"
"30-06-2026","STYLEBAAZA","Smallcap","Consumer Discretionary"
"30-06-2026","STALLION","Smallcap","Chemicals"
"30-06-2026","SHREEJISPG","Midcap","Transportation"
"01-07-2026","ABREL","Midcap","Realty"
"01-07-2026","HDFCBANK","Largecap","Bank"
"01-07-2026","ASHOKLEY","Largecap","Auto"
"01-07-2026","M&M","Largecap","Auto"
"01-07-2026","SANDUMA","Midcap","Metals & Mining"
"01-07-2026","NAVNETEDUL","Smallcap","Miscellaneous"
"01-07-2026","HEG","Midcap","Industrials"
"01-07-2026","HUHTAMAKI","Smallcap","Industrials"
"01-07-2026","SSWL","Smallcap","Auto"
"01-07-2026","PRAJIND","Midcap","Industrials"
"01-07-2026","ITI","Largecap","Aerospace & Defence"
"01-07-2026","GREENPLY","Smallcap","Building Materials"
"01-07-2026","EMAMILTD","Midcap","FMCG"
"01-07-2026","MARICO","Largecap","FMCG"
"01-07-2026","INDUSINDBK","Largecap","Bank"
"01-07-2026","AXISBANK","Largecap","Bank"
"01-07-2026","BHARTIARTL","Largecap","Telecom-Service"
"01-07-2026","V2RETAIL","Midcap","Consumer Discretionary"
"01-07-2026","GPPL","Midcap","Transportation"
"01-07-2026","PGEL","Midcap","Consumer Discretionary"
"01-07-2026","SKIPPER","Midcap","Industrials"
"01-07-2026","NAVKARCORP","Smallcap","Transportation"
"01-07-2026","SATIN","Smallcap","Financials"
"01-07-2026","BHARATWIRE","Smallcap","Metals & Mining"
"01-07-2026","BSE","Largecap","Financials"
"01-07-2026","LIQUIDBEES","Smallcap","Indices"
"01-07-2026","MID150BEES","Smallcap","Indices"
"01-07-2026","JUBLINGREA","Midcap","Chemicals"
"01-07-2026","DEVYANI","Midcap","Consumer Discretionary"
"01-07-2026","CARTRADE","Midcap","Consumer Discretionary"
"01-07-2026","EMIL","Midcap","Consumer Discretionary"
"01-07-2026","FUSION","Smallcap","Financials"
"01-07-2026","LIQUID1","Smallcap","Indices"
"01-07-2026","HONASA","Midcap","Services"
"01-07-2026","SIGNPOST","Smallcap","Miscellaneous"
"01-07-2026","LIQUIDADD","Smallcap","Indices"
"01-07-2026","IXIGO","Midcap","I.T"
"01-07-2026","MODEFENCE","Smallcap","Indices"
"01-07-2026","NORTHARC","Smallcap","Financials"
"01-07-2026","IGIL","Midcap","Miscellaneous"
"01-07-2026","QUADFUTURE","Smallcap","Industrials"
"01-07-2026","RAYMONDREL","Smallcap","Realty"
"01-07-2026","SAMBHV","Smallcap","Metals & Mining"
"02-07-2026","ARE&M","Midcap","Auto"
"02-07-2026","NIITLTD","Smallcap","I.T"
"02-07-2026","ORIENTHOT","Smallcap","Services"
"02-07-2026","HINDALCO","Largecap","Metals & Mining"
"02-07-2026","GREAVESCOT","Smallcap","Industrials"
"02-07-2026","ZENSARTECH","Midcap","I.T"
"02-07-2026","GENESYS","Smallcap","I.T"
"02-07-2026","CEMPRO","Largecap","Realty"
"02-07-2026","UPL","Largecap","Chemicals"
"02-07-2026","AJMERA","Smallcap","Realty"
"02-07-2026","ANANTRAJ","Largecap","Realty"
"02-07-2026","RICOAUTO","Smallcap","Auto"
"02-07-2026","AARTIIND","Midcap","Chemicals"
"02-07-2026","IOC","Largecap","Energy"
"02-07-2026","MANAPPURAM","Largecap","Financials"
"02-07-2026","NAUKRI","Largecap","I.T"
"02-07-2026","TIMETECHNO","Midcap","Plastic products"
"02-07-2026","NELCAST","Smallcap","Industrials"
"02-07-2026","MANINFRA","Smallcap","Realty"
"02-07-2026","PRECAM","Smallcap","Auto"
"02-07-2026","GNA","Smallcap","Auto"
"02-07-2026","NIFTYBEES","Smallcap","Indices"
"02-07-2026","GOLDBETA","Smallcap","Indices"
"02-07-2026","BSLGOLDETF","Smallcap","Indices"
"02-07-2026","DIXON","Largecap","Consumer Discretionary"
"02-07-2026","KRISHANA","Smallcap","Chemicals"
"02-07-2026","IFGLEXPOR","Smallcap","Building Materials"
"02-07-2026","SKYGOLD","Midcap","Consumer Discretionary"
"02-07-2026","GOLD1","Smallcap","Indices"
"02-07-2026","HDFCGOLD","Smallcap","Indices"
"02-07-2026","GOLDIETF","Smallcap","Indices"
"02-07-2026","HAPPSTMNDS","Midcap","I.T"
"02-07-2026","SILVERIETF","Smallcap","Indices"
"02-07-2026","SILVERBEES","Smallcap","Indices"
"02-07-2026","FUSION","Smallcap","Financials"
"02-07-2026","FIVESTAR","Midcap","Financials"
"02-07-2026","IKIO","Smallcap","Consumer Discretionary"
"02-07-2026","BLUEJET","Midcap","Healthcare"
"02-07-2026","TATATECH","Largecap","I.T"
"02-07-2026","AADHARHFC","Largecap","Financials"
"02-07-2026","SBISILVER","Smallcap","Indices"
"02-07-2026","ORIENTTECH","Smallcap","I.T"
"02-07-2026","SAMBHV","Smallcap","Metals & Mining"
"02-07-2026","VIKRAMSOLR","Midcap","Industrials"
"02-07-2026","SHREEJISPG","Midcap","Transportation"
"02-07-2026","PWL","Largecap","Services"
"02-07-2026","FRACTAL","Midcap","I.T"
"02-07-2026","CORDELIA","Midcap","I.T"
"03-07-2026","CIPLA","Largecap","Healthcare"
"03-07-2026","HFCL","Largecap","Telecom"
"03-07-2026","ZENSARTECH","Midcap","I.T"
"03-07-2026","INDIANHUME","Smallcap","Realty"
"03-07-2026","SANDUMA","Midcap","Metals & Mining"
"03-07-2026","BUTTERFLY","Smallcap","Consumer Discretionary"
"03-07-2026","SUVEN","Smallcap","Healthcare"
"03-07-2026","GLENMARK","Largecap","Healthcare"
"03-07-2026","BIOCON","Largecap","Healthcare"
"03-07-2026","ECLERX","Midcap","I.T"
"03-07-2026","INTELLECT","Midcap","I.T"
"03-07-2026","SHK","Smallcap","Chemicals"
"03-07-2026","NH","Largecap","Healthcare"
"03-07-2026","SEIL","Smallcap","Services"
"03-07-2026","ADVENZYMES","Smallcap","Healthcare"
"03-07-2026","KOTHARIPET","Smallcap","Energy"
"03-07-2026","GOLDBEES","Smallcap","Indices"
"03-07-2026","CREDITACC","Largecap","Financials"
"03-07-2026","SETFGOLD","Smallcap","Indices"
"03-07-2026","GOLD1","Smallcap","Indices"
"03-07-2026","MON100","Smallcap","Indices"
"03-07-2026","GOLDAXIS","Smallcap","Indices"
"03-07-2026","LODHA","Largecap","Realty"
"03-07-2026","KIMS","Largecap","Healthcare"
"03-07-2026","KAYNES","Largecap","Consumer Discretionary"
"03-07-2026","LIQUID","Smallcap","Indices"
"03-07-2026","FEDFINA","Midcap","Financials"
"03-07-2026","LIQUIDADD","Smallcap","Indices"
"03-07-2026","SBISILVER","Smallcap","Indices"
"03-07-2026","SHREEJISPG","Midcap","Transportation"
"03-07-2026","CORDELIA","Midcap","I.T"
"06-07-2026","DALMIASUG","Smallcap","FMCG"
"06-07-2026","BHEL","Largecap","Industrials"
"06-07-2026","TITAN","Largecap","Consumer Discretionary"
"06-07-2026","HDFCBANK","Largecap","Bank"
"06-07-2026","RAYMOND","Smallcap","Transportation"
"06-07-2026","RELTD","Smallcap","Industrials"
"06-07-2026","CHOLAFIN","Largecap","Financials"
"06-07-2026","MAZDA","Smallcap","Industrials"
"06-07-2026","KABRAEXTRU","Smallcap","Industrials"
"06-07-2026","WELCORP","Largecap","Industrials"
"06-07-2026","CUB","Largecap","Bank"
"06-07-2026","INDSWFTLAB","Smallcap","Healthcare"
"06-07-2026","AVANTEL","Smallcap","Aerospace & Defence"
"06-07-2026","SPARC","Midcap","Healthcare"
"06-07-2026","ZENTEC","Midcap","Aerospace & Defence"
"06-07-2026","MUTHOOTFIN","Largecap","Financials"
"06-07-2026","INDUSTOWER","Largecap","Telecom"
"06-07-2026","SBILIFE","Largecap","Financials"
"06-07-2026","BANDHANBNK","Largecap","Bank"
"06-07-2026","LIQUIDIETF","Smallcap","Indices"
"06-07-2026","METROPOLIS","Midcap","Healthcare"
"06-07-2026","CARTRADE","Midcap","Consumer Discretionary"
"06-07-2026","AEROFLEX","Midcap","Metals & Mining"
"06-07-2026","SIGNATURE","Midcap","Realty"
"06-07-2026","LIQUIDADD","Smallcap","Indices"
"06-07-2026","LIQUIDBETF","Smallcap","Indices"
"06-07-2026","CASHIETF","Smallcap","Indices"
"06-07-2026","AMIRCHAND","Smallcap","FMCG"
"06-07-2026","AASTHA","Smallcap","Textiles"
"07-07-2026","BAJFINANCE","Largecap","Financials"
"07-07-2026","INFY","Largecap","I.T"
"07-07-2026","IOLCP","Smallcap","Healthcare"
"07-07-2026","TECHM","Largecap","I.T"
"07-07-2026","TORNTPOWER","Largecap","Power & Utilities"
"07-07-2026","BAJAJFINSV","Largecap","Financials"
"07-07-2026","PERSISTENT","Largecap","I.T"
"07-07-2026","LTM","Largecap","I.T"
"07-07-2026","KOTIC","Smallcap","Services"
"07-07-2026","SBILIFE","Largecap","Financials"
"07-07-2026","SHAREINDIA","Smallcap","Financials"
"07-07-2026","RITES","Midcap","Miscellaneous"
"07-07-2026","LIQUIDIETF","Smallcap","Indices"
"07-07-2026","LICI","Largecap","Financials"
"07-07-2026","LIQUID1","Smallcap","Indices"
"07-07-2026","CYIENTDLM","Midcap","Aerospace & Defence"
"07-07-2026","LIQUIDCASE","Smallcap","Indices"
"07-07-2026","AKUMS","Midcap","Healthcare"
"07-07-2026","BELRISE","Largecap","Auto"
"07-07-2026","WEWORK","Midcap","Co-Working"
"07-07-2026","TATACAP","Largecap","Financials"
"07-07-2026","WAKEFIT","Smallcap","Textiles"
"07-07-2026","CORDELIA","Midcap","I.T"
"08-07-2026","CHENNPETRO","Largecap","Energy"
"08-07-2026","HINDALCO","Largecap","Metals & Mining"
"08-07-2026","JINDRILL","Smallcap","Energy"
"08-07-2026","HIKAL","Smallcap","Healthcare"
"08-07-2026","BHAGCHEM","Smallcap","Chemicals"
"08-07-2026","NAUKRI","Largecap","I.T"
"08-07-2026","GOLDBETA","Smallcap","Indices"
"08-07-2026","LIQUID","Smallcap","Indices"
"08-07-2026","EBGNG","Midcap","Services"
"08-07-2026","SHANTIGOLD","Smallcap","Consumer Discretionary"
"08-07-2026","AEQUS","Midcap","Aerospace & Defence"
"09-07-2026","EPL","Midcap","Industrials"
"09-07-2026","LICHSGFIN","Largecap","Financials"
"09-07-2026","FEDERALBNK","Largecap","Bank"
"09-07-2026","NESTLEIND","Largecap","FMCG"
"09-07-2026","INDHOTEL","Largecap","Services"
"09-07-2026","CASTROLIND","Midcap","Chemicals"
"09-07-2026","TATAINVEST","Largecap","Financials"
"09-07-2026","ALKYLAMINE","Midcap","Chemicals"
"09-07-2026","WALCHANNAG","Smallcap","Industrials"
"09-07-2026","APOLLOHOSP","Largecap","Healthcare"
"09-07-2026","WELSPUNLIV","Midcap","Textiles"
"09-07-2026","ANANTRAJ","Largecap","Realty"
"09-07-2026","HBLENGINE","Midcap","Auto"
"09-07-2026","MARSONS","Smallcap","Industrials"
"09-07-2026","JAMNAAUTO","Smallcap","Auto"
"09-07-2026","HLEGLAS","Smallcap","Industrials"
"09-07-2026","GVT&D","Largecap","Industrials"
"09-07-2026","BHARATSE","Smallcap","Auto"
"09-07-2026","POONAWALLA","Largecap","Financials"
"09-07-2026","INDOBORAX","Smallcap","Chemicals"
"09-07-2026","HIKAL","Smallcap","Healthcare"
"09-07-2026","JKTYRE","Midcap","Auto"
"09-07-2026","CUPID","Largecap","FMCG"
"09-07-2026","BALAMINES","Midcap","Chemicals"
"09-07-2026","CONCOR","Largecap","Transportation"
"09-07-2026","WELCORP","Largecap","Industrials"
"09-07-2026","SAREGAMA","Midcap","Media"
"09-07-2026","INDUSINDBK","Largecap","Bank"
"09-07-2026","ITDC","Midcap","Services"
"09-07-2026","J&KBANK","Midcap","Bank"
"09-07-2026","INDNIPPON","Smallcap","Auto"
"09-07-2026","STLTECH","Largecap","Industrials"
"09-07-2026","MOSCHIP","Smallcap","I.T"
"09-07-2026","KTKBANK","Midcap","Bank"
"09-07-2026","GMRAIRPORT","Largecap","Miscellaneous"
"09-07-2026","DCBBANK","Midcap","Bank"
"09-07-2026","LTFOODS","Midcap","FMCG"
"09-07-2026","INDIANB","Largecap","Bank"
"09-07-2026","CAMLINFINE","Smallcap","Chemicals"
"09-07-2026","FORTIS","Largecap","Healthcare"
"09-07-2026","REFEX","Smallcap","Services"
"09-07-2026","MOTILALOFS","Largecap","Financials"
"09-07-2026","POWERGRID","Largecap","Power & Utilities"
"09-07-2026","RELIGARE","Midcap","Financials"
"09-07-2026","ADANIPORTS","Largecap","Transportation"
"09-07-2026","RGL","Smallcap","Consumer Discretionary"
"09-07-2026","TARIL","Midcap","Industrials"
"09-07-2026","PPAP","Smallcap","Auto"
"09-07-2026","DLINKINDIA","Smallcap","I.T"
"09-07-2026","BAJAJCON","Midcap","FMCG"
"09-07-2026","JWL","Midcap","Industrials"
"09-07-2026","PRESTIGE","Largecap","Realty"
"09-07-2026","SKIPPER","Midcap","Industrials"
"09-07-2026","QUESS","Midcap","Miscellaneous"
"09-07-2026","RBLBANK","Largecap","Bank"
"09-07-2026","ICICIPRULI","Largecap","Financials"
"09-07-2026","CDSL","Largecap","Financials"
"09-07-2026","DIXON","Largecap","Consumer Discretionary"
"09-07-2026","NAM-INDIA","Largecap","Financials"
"09-07-2026","BANDHANBNK","Largecap","Bank"
"09-07-2026","GOLD1","Smallcap","Indices"
"09-07-2026","SPANDANA","Smallcap","Financials"
"09-07-2026","MAXHEALTH","Largecap","Healthcare"
"09-07-2026","ANGELONE","Largecap","Financials"
"09-07-2026","ETERNAL","Largecap","I.T"
"09-07-2026","ROLEXRINGS","Smallcap","Auto"
"09-07-2026","GCSL","Smallcap","Financials"
"09-07-2026","POLICYBZR","Largecap","I.T"
"09-07-2026","DELHIVERY","Largecap","Transportation"
"09-07-2026","AETHER","Largecap","Chemicals"
"09-07-2026","TVSSCS","Midcap","Transportation"
"09-07-2026","YATRA","Smallcap","I.T"
"09-07-2026","IREDA","Largecap","Financials"
"09-07-2026","RBZJEWEL","Smallcap","Consumer Discretionary"
"09-07-2026","AZAD","Midcap","Aerospace & Defence"
"09-07-2026","LIQUIDCASE","Smallcap","Indices"
"09-07-2026","RPTECH","Midcap","I.T"
"09-07-2026","LIQUIDADD","Smallcap","Indices"
"09-07-2026","JNKINDIA","Smallcap","Realty"
"09-07-2026","AKUMS","Midcap","Healthcare"
"09-07-2026","SWIGGY","Largecap","I.T"
"09-07-2026","VMM","Largecap","Consumer Discretionary"
"09-07-2026","STALLION","Smallcap","Chemicals"
"09-07-2026","CASHIETF","Smallcap","Indices"
"09-07-2026","DIGITIDE","Smallcap","I.T"
"09-07-2026","JSWCEMENT","Midcap","Building Materials"
"09-07-2026","URBANCO","Largecap","I.T"
"09-07-2026","GKENERGY","Smallcap","Realty"
"09-07-2026","TATACAP","Largecap","Financials"
"09-07-2026","EMMVEE","Largecap","Industrials"
"09-07-2026","KNACK","Smallcap","Industrials"
"10-07-2026","CESC","Largecap","Power & Utilities"
"10-07-2026","MRPL","Largecap","Energy"
"10-07-2026","JSWSTEEL","Largecap","Metals & Mining"
"10-07-2026","LICHSGFIN","Largecap","Financials"
"10-07-2026","RAYMOND","Smallcap","Transportation"
"10-07-2026","RALLIS","Smallcap","Chemicals"
"10-07-2026","TIMEX","Midcap","Consumer Discretionary"
"10-07-2026","LT","Largecap","Realty"
"10-07-2026","TATACONSUM","Largecap","FMCG"
"10-07-2026","IFBIND","Midcap","Consumer Discretionary"
"10-07-2026","UPL","Largecap","Chemicals"
"10-07-2026","LLOYDSME","Largecap","Metals & Mining"
"10-07-2026","AARTIIND","Midcap","Chemicals"
"10-07-2026","MANAPPURAM","Largecap","Financials"
"10-07-2026","GAIL","Largecap","Energy"
"10-07-2026","J&KBANK","Midcap","Bank"
"10-07-2026","MAHLIFE","Midcap","Realty"
"10-07-2026","OLECTRA","Midcap","Auto"
"10-07-2026","PTC","Smallcap","Power & Utilities"
"10-07-2026","DCBBANK","Midcap","Bank"
"10-07-2026","TANLA","Midcap","I.T"
"10-07-2026","MOTILALOFS","Largecap","Financials"
"10-07-2026","ADANIPORTS","Largecap","Transportation"
"10-07-2026","TARIL","Midcap","Industrials"
"10-07-2026","JSWENERGY","Largecap","Power & Utilities"
"10-07-2026","MANINFRA","Smallcap","Realty"
"10-07-2026","ASHOKA","Smallcap","Realty"
"10-07-2026","JWL","Midcap","Industrials"
"10-07-2026","BFINVEST","Smallcap","Financials"
"10-07-2026","SAMMAANCAP","Midcap","Financials"
"10-07-2026","CROMPTON","Midcap","Consumer Discretionary"
"10-07-2026","BANKBEES","Smallcap","Indices"
"10-07-2026","KOTIC","Smallcap","Services"
"10-07-2026","ABCAPITAL","Largecap","Financials"
"10-07-2026","SBILIFE","Largecap","Financials"
"10-07-2026","SHAREINDIA","Smallcap","Financials"
"10-07-2026","NEWGEN","Midcap","I.T"
"10-07-2026","HAL","Largecap","Aerospace & Defence"
"10-07-2026","MIDHANI","Midcap","Aerospace & Defence"
"10-07-2026","IRCON","Midcap","Realty"
"10-07-2026","LIQUIDBEES","Smallcap","Indices"
"10-07-2026","RVNL","Largecap","Realty"
"10-07-2026","KPITTECH","Midcap","I.T"
"10-07-2026","CAMS","Midcap","Financials"
"10-07-2026","PAYTM","Largecap","I.T"
"10-07-2026","ZAGGLE","Smallcap","I.T"
"10-07-2026","IREDA","Largecap","Financials"
"10-07-2026","MUTHOOTMF","Smallcap","Financials"
"10-07-2026","LIQUIDCASE","Smallcap","Indices"
"10-07-2026","MODEFENCE","Smallcap","Indices"
"10-07-2026","NORTHARC","Smallcap","Financials"
"10-07-2026","WAAREEENER","Largecap","Industrials"
"10-07-2026","MOBIKWIK","Smallcap","I.T"
"10-07-2026","STALLION","Smallcap","Chemicals"
"10-07-2026","HEXT","Smallcap",""
"10-07-2026","JSWCEMENT","Midcap","Building Materials"
"10-07-2026","SHREEJISPG","Midcap","Transportation"
"10-07-2026","TURTLEMINT","Smallcap","I.T"
"13-07-2026","BEPL","Smallcap","Energy"
"13-07-2026","MRPL","Largecap","Energy"
"13-07-2026","INFY","Largecap","I.T"
"13-07-2026","63MOONS","Smallcap","I.T"
"13-07-2026","HCLTECH","Largecap","I.T"
"13-07-2026","RAMCOSYS","Smallcap","I.T"
"13-07-2026","PETRONET","Largecap","Energy"
"13-07-2026","PFOCUS","Largecap","Realty"
"13-07-2026","TECHM","Largecap","I.T"
"13-07-2026","DCBBANK","Midcap","Bank"
"13-07-2026","VSSL","Smallcap","Metals & Mining"
"13-07-2026","JUSTDIAL","Midcap","I.T"
"13-07-2026","HDFCLIFE","Largecap","Financials"
"13-07-2026","SETFNIF50","Smallcap","Indices"
"13-07-2026","GOLDAXIS","Smallcap","Indices"
"13-07-2026","LIQUIDETF","Smallcap","Indices"
"13-07-2026","ROLEXRINGS","Smallcap","Auto"
"13-07-2026","NUVOCO","Midcap","Building Materials"
"13-07-2026","GANDHAR","Smallcap","Energy"
"13-07-2026","NIFTYIETF","Smallcap",""
"13-07-2026","LIQUIDCASE","Smallcap","Indices"
"13-07-2026","JSFB","Midcap","Bank"
"13-07-2026","LIQUIDBETF","Smallcap","Indices"
"13-07-2026","GKENERGY","Smallcap","Realty"
"13-07-2026","CANHLIFE","Midcap","Financials"
"13-07-2026","AMIRCHAND","Smallcap","FMCG"
"14-07-2026","JSWSTEEL","Largecap","Metals & Mining"
"14-07-2026","HINDALCO","Largecap","Metals & Mining"
"14-07-2026","TATASTEEL","Largecap","Metals & Mining"
"14-07-2026","NESTLEIND","Largecap","FMCG"
"14-07-2026","TATACONSUM","Largecap","FMCG"
"14-07-2026","SUDARSCHEM","Midcap","Chemicals"
"14-07-2026","SUNPHARMA","Largecap","Healthcare"
"14-07-2026","CONCOR","Largecap","Transportation"
"14-07-2026","BHARTIARTL","Largecap","Telecom-Service"
"14-07-2026","HGS","Smallcap","I.T"
"14-07-2026","THYROCARE","Midcap","Healthcare"
"14-07-2026","CARTRADE","Midcap","Consumer Discretionary"
"14-07-2026","LIQUID1","Smallcap","Indices"
"14-07-2026","SILVERBETA","Smallcap","Indices"
"14-07-2026","BLUEJET","Midcap","Healthcare"
"14-07-2026","HONASA","Midcap","Services"
"14-07-2026","ESILVER","Smallcap","Indices"
"14-07-2026","LIQUIDCASE","Smallcap","Indices"
"14-07-2026","VRAJ","Smallcap","Metals & Mining"
"14-07-2026","SBISILVER","Smallcap","Indices"
"14-07-2026","MOBIKWIK","Smallcap","I.T"
"14-07-2026","AASTHA","Smallcap","Textiles"
"15-07-2026","AEGISLOG","Largecap","Services"
"15-07-2026","BAJFINANCE","Largecap","Financials"
"15-07-2026","HFCL","Largecap","Telecom"
"15-07-2026","RELIANCE","Largecap","Energy"
"15-07-2026","BIRLACORPN","Midcap","Building Materials"
"15-07-2026","SPMLINFRA","Smallcap","Realty"
"15-07-2026","TIRUMALCHM","Smallcap","Chemicals"
"15-07-2026","THOMASCOOK","Smallcap","Miscellaneous"
"15-07-2026","AMBUJACEM","Largecap","Building Materials"
"15-07-2026","BPCL","Largecap","Energy"
"15-07-2026","ASIANPAINT","Largecap","Building Materials"
"15-07-2026","INDHOTEL","Largecap","Services"
"15-07-2026","EICHERMOT","Largecap","Auto"
"15-07-2026","CHOLAFIN","Largecap","Financials"
"15-07-2026","AVANTIFEED","Midcap","FMCG"
"15-07-2026","ANANTRAJ","Largecap","Realty"
"15-07-2026","GVT&D","Largecap","Industrials"
"15-07-2026","POONAWALLA","Largecap","Financials"
"15-07-2026","VIMTALABS","Smallcap","Healthcare"
"15-07-2026","SUVEN","Smallcap","Healthcare"
"15-07-2026","GMDCLTD","Midcap","Metals & Mining"
"15-07-2026","PETRONET","Largecap","Energy"
"15-07-2026","DCBBANK","Midcap","Bank"
"15-07-2026","TIMETECHNO","Midcap","Plastic products"
"15-07-2026","RELIGARE","Midcap","Financials"
"15-07-2026","JWL","Midcap","Industrials"
"15-07-2026","TRITURBINE","Midcap","Industrials"
"15-07-2026","INDIGO","Largecap","Transportation"
"15-07-2026","BANKBEES","Smallcap","Indices"
"15-07-2026","IEX","Midcap","Financials"
"15-07-2026","IRCON","Midcap","Realty"
"15-07-2026","SKYGOLD","Midcap","Consumer Discretionary"
"15-07-2026","GOLD1","Smallcap","Indices"
"15-07-2026","FLUOROCHEM","Largecap","Chemicals"
"15-07-2026","CSBBANK","Midcap","Bank"
"15-07-2026","LODHA","Largecap","Realty"
"15-07-2026","NUVOCO","Midcap","Building Materials"
"15-07-2026","LIQUID1","Smallcap","Indices"
"15-07-2026","MANKIND","Largecap","Healthcare"
"15-07-2026","GHCLTEXTIL","Smallcap","Textiles"
"15-07-2026","LIQUID","Smallcap","Indices"
"15-07-2026","SIGNATURE","Midcap","Realty"
"15-07-2026","EXICOM","Smallcap","Industrials"
"15-07-2026","VRAJ","Smallcap","Metals & Mining"
"15-07-2026","GROWWLIQID","Smallcap","Indices"
"15-07-2026","DAMCAPITAL","Smallcap","Financials"
"15-07-2026","STALLION","Smallcap","Chemicals"
"15-07-2026","ATHERENERG","Largecap","Auto"
"15-07-2026","JSWCEMENT","Midcap","Building Materials"
"15-07-2026","VIKRAMSOLR","Midcap","Industrials"
"15-07-2026","PACEDIGITK","Smallcap","Telecom"
"16-07-2026","GANESHBE","Smallcap","Miscellaneous"
"16-07-2026","SRF","Largecap","Chemicals"
"16-07-2026","JAMNAAUTO","Smallcap","Auto"
"16-07-2026","BSOFT","Midcap","I.T"
"16-07-2026","IGL","Largecap","Energy"
"16-07-2026","DIXON","Largecap","Consumer Discretionary"
"16-07-2026","GCSL","Smallcap","Financials"
"16-07-2026","CYIENTDLM","Midcap","Aerospace & Defence"
"16-07-2026","RRKABEL","Largecap","Industrials"
"16-07-2026","GANDHAR","Smallcap","Energy"
"16-07-2026","GSPCROP","Smallcap","Chemicals"
"16-07-2026","LASERPOWER","Smallcap","Industrials"
"17-07-2026","BHARATFORG","Largecap","Industrials"
"17-07-2026","M&M","Largecap","Auto"
"17-07-2026","WIPRO","Largecap","I.T"
"17-07-2026","MOTHERSON","Largecap","Auto"
"17-07-2026","MBAPL","Smallcap","Chemicals"
"17-07-2026","HDFCGOLD","Smallcap","Indices"
"17-07-2026","FINOPB","Smallcap","Bank"
"17-07-2026","POLICYBZR","Largecap","I.T"
"17-07-2026","AASTHA","Smallcap","Textiles"
"20-07-2026","ORIENTHOT","Smallcap","Services"
"20-07-2026","FEDERALBNK","Largecap","Bank"
"20-07-2026","SWANCORP","Midcap","Textiles"
"20-07-2026","PCBL","Midcap","Chemicals"
"20-07-2026","HAVELLS","Largecap","Consumer Discretionary"
"20-07-2026","HERITGFOOD","Smallcap","FMCG"
"20-07-2026","JAYBARMARU","Smallcap","Auto"
